Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Inventory
11,2010-12-10,1564516.43,0,53.33,2.843,214.7693037,7.564,4565250
11,2010-12-17,1843971.15,0,54.63,2.869,214.704919,7.564,4734729
11,2010-12-24,2306265.36,0,59.33,2.886,214.7017828,7.564,5361195
11,2010-12-31,1172003.1,1,55.03,2.943,214.6986466,7.564,4558811
11,2011-01-07,1178905.44,0,54.43,2.976,214.6955104,7.551,4914623
11,2011-01-14,1194449.78,0,45.34,2.983,214.7470729,7.551,4397085
11,2011-01-21,1187776.19,0,51.51,3.016,215.1268275,7.551,3530043
11,2011-01-28,1100418.69,0,51.04,3.01,215.5065821,7.551,3446511
11,2011-02-04,1422546.05,0,47.17,2.989,215.8863367,7.551,3095622
11,2011-02-11,1419236.9,1,44.61,3.022,216.2660913,7.551,3325393
11,2011-02-18,1554747.15,0,61.5,3.045,216.5843571,7.551,3732246
11,2011-02-25,1323999.36,0,68.74,3.065,216.8780275,7.551,3771933
11,2011-03-04,1399456.99,0,66.5,3.288,217.1716979,7.551,3806765
11,2011-03-11,1314557.31,0,63.29,3.459,217.4653683,7.551,3606425
11,2011-03-18,1391813.69,0,70.17,3.488,217.7235226,7.551,4056152
11,2011-03-25,1229777.24,0,73.74,3.473,217.9674705,7.551,4025773
11,2011-04-01,1258674.12,0,69.1,3.524,218.2114184,7.574,3411729
11,2011-04-08,1327401.06,0,73.57,3.622,218.4553663,7.574,3832349
11,2011-04-15,1312905.8,0,76.64,3.743,218.6788642,7.574,3533203
11,2011-04-22,1388118.53,0,78.31,3.807,218.851237,7.574,3507236
11,2011-04-29,1357589.89,0,79.97,3.81,219.0236099,7.574,3497074
11,2011-05-06,1331453.41,0,71.39,3.906,219.1959827,7.574,3501967
11,2011-05-13,1277959.42,0,80.93,3.899,219.3683556,7.574,3816579
11,2011-05-20,1239466.97,0,76.97,3.907,219.127216,7.574,3676283
11,2011-05-27,1216876.52,0,85.61,3.786,218.8860765,7.574,3324838
11,2011-06-03,1343637.0,0,86.14,3.699,218.6449369,7.574,3829355
11,2011-06-10,1314626.75,0,85.79,3.648,218.4037974,7.574,3494085
11,2011-06-17,1337506.74,0,87.9,3.637,218.3551748,7.574,3875508
11,2011-06-24,1254587.84,0,86.13,3.594,218.45094,7.574,4006947
11,2011-07-01,1297472.06,0,86.43,3.524,218.5467052,7.567,3792676
11,2011-07-08,1334627.96,0,87.17,3.48,218.6424704,7.567,3728650
11,2011-07-15,1266546.73,0,88.3,3.575,218.7275216,7.567,3760922
11,2011-07-22,1290576.44,0,87.8,3.651,218.7857881,7.567,3502188
11,2011-07-29,1212938.67,0,89.46,3.682,218.8440545,7.567,3293998
11,2011-08-05,1403198.94,0,90.04,3.684,218.9023209,7.567,3746629
11,2011-08-12,1354188.43,0,90.3,3.638,218.9605873,7.567,4031632
11,2011-08-19,1484169.74,0,89.51,3.554,219.023271,7.567,3511961
11,2011-08-26,1304706.75,0,89.09,3.523,219.0866908,7.567,3797096
11,2011-09-02,1297792.41,0,91.44,3.533,219.1501106,7.567,4041518
11,2011-09-09,1249439.95,1,84.91,3.546,219.2135305,7.567,3644869
11,2011-09-16,1270816.01,0,85.11,3.526,219.3972867,7.567,3437316
11,2011-09-23,1235775.15,0,82.14,3.467,219.7414914,7.567,3293049
11,2011-09-30,1190515.83,0,84.4,3.355,220.085696,7.567,3650873
11,2011-10-07,1346271.06,0,76.97,3.285,220.4299007,7.197,3388151
11,2011-10-14,1286388.96,0,75.56,3.274,220.7486167,7.197,3330306
11,2011-10-21,1325107.53,0,70.91,3.353,220.9144005,7.197,3828728
11,2011-10-28,1310684.1,0,72.66,3.372,221.0801842,7.197,3874486
11,2011-11-04,1458287.38,0,61.13,3.332,221.245968,7.197,3677403
11,2011-11-11,1366053.69,0,64.2,3.297,221.4117517,7.197,4124160
11,2011-11-18,1315091.63,0,66.17,3.308,221.6432852,7.197,3566019
11,2011-11-25,1848953.48,1,70.03,3.236,221.9011185,7.197,4331447
11,2011-12-02,1399322.44,0,56.89,3.172,222.1589519,7.197,4347350
11,2011-12-09,1646655.94,0,50.63,3.158,222.4167852,7.197,4650804
11,2011-12-16,1783910.06,0,59.69,3.159,222.6426418,7.197,4709789
11,2011-12-23,2213518.5,0,54.29,3.112,222.8258628,7.197,4655273
11,2011-12-30,1352084.21,1,48.86,3.129,223.0090839,7.197,5018059
11,2012-01-06,1283885.55,0,54.44,3.157,223.1923049,6.833,4208326
11,2012-01-13,1264736.59,0,53.1,3.261,223.3755259,6.833,4632296
11,2012-01-20,1207303.29,0,56.43,3.268,223.4700552,6.833,3244367
11,2012-01-27,1162675.85,0,58.36,3.29,223.5645845,6.833,3581712
11,2012-02-03,1376732.18,0,60.24,3.36,223.6591137,6.833,3361388
11,2012-02-10,1574287.76,1,52.23,3.409,223.753643,6.833,3575376
11,2012-02-17,1569607.94,0,52.77,3.51,223.9170153,6.833,4193339
11,2012-02-24,1379473.03,0,61.11,3.555,224.1320199,6.833,3817494
11,2012-03-02,1438383.44,0,62.61,3.63,224.3470245,6.833,4444691
11,2012-03-09,1413382.76,0,61.44,3.669,224.5620291,6.833,3940386
11,2012-03-16,1441884.28,0,64.21,3.734,224.7166953,6.833,3740195
11,2012-03-23,1300593.61,0,67.16,3.787,224.7909104,6.833,4153169
11,2012-03-30,1300104.03,0,70.23,3.845,224.8651254,6.833,3720407
11,2012-04-06,1596325.01,0,74.19,3.891,224.9393405,6.664,3903792
11,2012-04-13,1472752.01,0,72.74,3.891,225.0135556,6.664,4034264
11,2012-04-20,1315356.99,0,71.97,3.877,225.0689541,6.664,3824013
11,2012-04-27,1236238.29,0,73.4,3.814,225.1243526,6.664,3565305
11,2012-05-04,1370251.22,0,79.07,3.749,225.1797511,6.664,3546959
11,2012-05-11,1300147.07,0,75.13,3.688,225.2351496,6.664,4003380
11,2012-05-18,1352442.31,0,72.53,3.63,225.2512024,6.664,3568427
11,2012-05-25,1297335.87,0,78.44,3.561,225.2515168,6.664,3656253
11,2012-06-01,1361595.33,0,81.67,3.501,225.2518313,6.664,3766992
11,2012-06-08,1414343.53,0,82.1,3.452,225.2521458,6.664,3845710
11,2012-06-15,1417875.42,0,84.97,3.393,225.2644795,6.664,3774863
11,2012-06-22,1355680.3,0,83.26,3.346,225.3068615,6.664,3936495
11,2012-06-29,1297028.6,0,87.86,3.286,225.3492435,6.664,3675486
11,2012-07-06,1461129.94,0,83.44,3.227,225.3916254,6.334,3599134
11,2012-07-13,1320239.51,0,82.46,3.256,225.4340074,6.334,3616023
11,2012-07-20,1344483.81,0,82.41,3.311,225.4438827,6.334,3455471
11,2012-07-27,1272395.02,0,85.43,3.407,225.4537579,6.334,3929501
11,2012-08-03,1399341.07,0,86.94,3.417,225.4636332,6.334,3621274
11,2012-08-10,1388973.65,0,86.21,3.494,225.4735085,6.334,3778148
11,2012-08-17,1421307.2,0,87.73,3.571,225.5558664,6.334,4096239
11,2012-08-24,1409515.73,0,83.17,3.62,225.6925864,6.334,4294443
11,2012-08-31,1372872.35,0,86.49,3.638,225.8293063,6.334,3567219
11,2012-09-07,1304584.4,1,85.17,3.73,225.9660263,6.334,3676685
11,2012-09-14,1267675.05,0,79.61,3.717,226.1122067,6.334,3710418
11,2012-09-21,1326132.98,0,73.64,3.721,226.3151496,6.334,3950479
11,2012-09-28,1227430.73,0,77.67,3.666,226.5180926,6.334,3690600
11,2012-10-05,1422794.26,0,73.37,3.617,226.7210356,6.034,3657533
11,2012-10-12,1311965.09,0,69.94,3.601,226.9239785,6.034,3392935
11,2012-10-19,1232073.18,0,73.77,3.594,226.9688442,6.034,3569339
11,2012-10-26,1200729.45,0,74.26,3.506,226.9873637,6.034,3387992
12,2010-02-05,1100046.37,0,49.47,2.962,126.4420645,13.975,3220316
12,2010-02-12,1117863.33,1,47.87,2.946,126.4962581,13.975,3163428
12,2010-02-19,1095421.65,0,54.83,2.915,126.5262857,13.975,3285355
12,2010-02-26,1048617.17,0,50.23,2.825,126.5522857,13.975,3190520
12,2010-03-05,1077018.27,0,53.77,2.987,126.5782857,13.975,2987171
12,2010-03-12,985594.23,0,50.11,2.925,126.6042857,13.975,3066594
12,2010-03-19,972088.34,0,59.57,3.054,126.6066452,13.975,3093457
12,2010-03-26,981615.81,0,60.06,3.083,126.6050645,13.975,3008818
12,2010-04-02,1011822.3,0,59.84,3.086,126.6034839,14.099,2730788
12,2010-04-09,1041238.87,0,59.25,3.09,126.6019032,14.099,2959600
12,2010-04-16,957997.52,0,64.95,3.109,126.5621,14.099,2547450
12,2010-04-23,993833.44,0,64.55,3.05,126.4713333,14.099,2743892
12,2010-04-30,954220.22,0,67.38,3.105,126.3805667,14.099,2737300
12,2010-05-07,1043240.27,0,70.15,3.127,126.2898,14.099,2607513
12,2010-05-14,966054.97,0,68.44,3.145,126.2085484,14.099,2760183
12,2010-05-21,958374.56,0,76.2,3.12,126.1843871,14.099,2924868
12,2010-05-28,955451.16,0,67.84,3.058,126.1602258,14.099,2674806
12,2010-06-04,1049357.36,0,81.39,2.941,126.1360645,14.099,2880693
12,2010-06-11,1016039.71,0,90.84,2.949,126.1119032,14.099,2631780
12,2010-06-18,956211.2,0,81.06,3.043,126.114,14.099,3000370
12,2010-06-25,958007.69,0,87.27,3.084,126.1266,14.099,2784976
12,2010-07-02,951957.31,0,91.98,3.105,126.1392,14.18,2604144
12,2010-07-09,943506.28,0,90.37,3.1,126.1518,14.18,2819229
12,2010-07-16,916402.76,0,97.18,3.094,126.1498065,14.18,2852315
12,2010-07-23,912403.67,0,99.22,3.112,126.1283548,14.18,2548132
12,2010-07-30,913548.25,0,96.31,3.017,126.1069032,14.18,2830131
12,2010-08-06,967576.95,0,92.95,3.123,126.0854516,14.18,2437757
12,2010-08-13,928264.4,0,87.01,3.159,126.064,14.18,2468979
12,2010-08-20,948447.34,0,92.81,3.041,126.0766452,14.18,2568032
12,2010-08-27,1004516.46,0,93.19,3.129,126.0892903,14.18,2604840
12,2010-09-03,1075758.55,0,83.12,3.087,126.1019355,14.18,3014406
12,2010-09-10,903119.03,1,83.63,3.044,126.1145806,14.18,2820459
12,2010-09-17,852882.61,0,82.45,3.028,126.1454667,14.18,2831604
12,2010-09-24,851919.34,0,81.77,2.939,126.1900333,14.18,2366219
12,2010-10-01,850936.26,0,85.2,3.001,126.2346,14.313,2618408
12,2010-10-08,918335.68,0,71.82,3.013,126.2791667,14.313,2226359
12,2010-10-15,862419.84,0,75.0,2.976,126.3266774,14.313,2329580
12,2010-10-22,857883.46,0,68.85,3.014,126.3815484,14.313,2513701
12,2010-10-29,955294.7,0,61.09,3.016,126.4364194,14.313,2673640
12,2010-11-05,929690.71,0,65.49,3.129,126.4912903,14.313,2295315
12,2010-11-12,942475.24,0,57.79,3.13,126.5461613,14.313,2837013
12,2010-11-19,894493.7,0,58.18,3.161,126.6072,14.313,2387298
12,2010-11-26,1601377.41,1,47.66,3.162,126.6692667,14.313,3208952
12,2010-12-03,1069533.17,0,43.33,3.041,126.7313333,14.313,2983733
12,2010-12-10,1121934.15,0,50.01,3.203,126.7934,14.313,3326670
12,2010-12-17,1295605.35,0,52.77,3.236,126.8794839,14.313,3307737
12,2010-12-24,1768249.89,0,52.02,3.236,126.9835806,14.313,3832133
12,2010-12-31,891736.91,1,45.64,3.148,127.0876774,14.313,3747434
12,2011-01-07,910110.24,0,37.64,3.287,127.1917742,14.021,3497566
12,2011-01-14,812011.8,0,43.15,3.312,127.3009355,14.021,3142790
12,2011-01-21,802105.5,0,53.53,3.223,127.4404839,14.021,2277068
12,2011-01-28,873119.06,0,50.74,3.342,127.5800323,14.021,2331486
12,2011-02-04,1046068.17,0,45.14,3.348,127.7195806,14.021,2595611
12,2011-02-11,1086421.57,1,51.3,3.381,127.859129,14.021,2815015
12,2011-02-18,1128485.1,0,53.35,3.43,127.99525,14.021,3045687
12,2011-02-25,1046203.72,0,48.45,3.53,128.13,14.021,2797645
12,2011-03-04,1085248.21,0,51.72,3.674,128.26475,14.021,2739354
12,2011-03-11,997672.62,0,57.75,3.818,128.3995,14.021,3155718
12,2011-03-18,1009502.01,0,64.21,3.692,128.5121935,14.021,3160280
12,2011-03-25,954107.32,0,54.4,3.909,128.6160645,14.021,2892426
12,2011-04-01,1005463.49,0,63.63,3.772,128.7199355,13.736,2692294
12,2011-04-08,998362.05,0,64.47,4.003,128.8238065,13.736,2828528
12,2011-04-15,990951.77,0,57.63,3.868,128.9107333,13.736,2995603
12,2011-04-22,1016019.47,0,72.12,4.134,128.9553,13.736,2883346
12,2011-04-29,994966.1,0,68.27,4.151,128.9998667,13.736,2873868
12,2011-05-06,1021154.48,0,68.4,4.193,129.0444333,13.736,2966314
12,2011-05-13,977033.5,0,70.93,4.202,129.089,13.736,2618072
12,2011-05-20,924134.99,0,66.59,4.169,129.0756774,13.736,3000637
12,2011-05-27,964332.51,0,76.67,4.087,129.0623548,13.736,2671314
12,2011-06-03,970328.68,0,71.81,4.031,129.0490323,13.736,2552342
12,2011-06-10,996937.95,0,78.72,3.981,129.0357097,13.736,2948148
12,2011-06-17,986504.93,0,86.84,3.935,129.0432,13.736,2960837
12,2011-06-24,997282.75,0,88.95,3.898,129.0663,13.736,2735480
12,2011-07-01,961993.34,0,89.85,3.842,129.0894,13.503,2577162
12,2011-07-08,943717.38,0,89.9,3.705,129.1125,13.503,2585531
12,2011-07-15,936001.98,0,88.1,3.692,129.1338387,13.503,2873807
12,2011-07-22,922231.92,0,91.17,3.794,129.1507742,13.503,2742500
12,2011-07-29,890547.07,0,93.29,3.805,129.1677097,13.503,2813723
12,2011-08-05,988712.52,0,90.61,3.803,129.1846452,13.503,2424278
12,2011-08-12,955913.68,0,91.04,3.701,129.2015806,13.503,2657845
12,2011-08-19,966817.24,0,91.74,3.743,129.2405806,13.503,2714497
12,2011-08-26,1017593.47,0,94.61,3.74,129.2832581,13.503,2943163
12,2011-09-02,1052051.45,0,93.66,3.798,129.3259355,13.503,3011627
12,2011-09-09,922850.57,1,88.0,3.913,129.3686129,13.503,2866251
12,2011-09-16,889290.23,0,76.36,3.918,129.4306,13.503,2933083
12,2011-09-23,871692.74,0,82.95,3.789,129.5183333,13.503,2455103
12,2011-09-30,866401.45,0,83.26,3.877,129.6060667,13.503,2672853
12,2011-10-07,951244.66,0,70.44,3.827,129.6938,12.89,2367449
12,2011-10-14,927600.01,0,67.31,3.805,129.7706452,12.89,2427061
12,2011-10-21,938604.58,0,73.05,3.842,129.7821613,12.89,2648225
12,2011-10-28,990926.38,0,67.41,3.727,129.7936774,12.89,2714062
12,2011-11-04,1051944.79,0,59.77,3.828,129.8051935,12.89,2819504
12,2011-11-11,1095091.53,0,48.76,3.824,129.8167097,12.89,2645404
12,2011-11-18,970641.34,0,54.2,3.813,129.8268333,12.89,2594974
12,2011-11-25,1591920.42,1,53.25,3.622,129.8364,12.89,2991920
12,2011-12-02,1071383.1,0,52.5,3.701,129.8459667,12.89,3540047
12,2011-12-09,1189646.45,0,42.17,3.644,129.8555333,12.89,3442258
12,2011-12-16,1293404.18,0,43.29,3.6,129.8980645,12.89,3795966
12,2011-12-23,1617612.03,0,45.4,3.541,129.9845484,12.89,3504020
12,2011-12-30,1111638.07,1,44.64,3.428,130.0710323,12.89,3462407
12,2012-01-06,945823.65,0,50.43,3.599,130.1575161,12.187,3332842
12,2012-01-13,865467.86,0,48.07,3.657,130.244,12.187,2907761
12,2012-01-20,855922.64,0,46.2,3.66,130.2792258,12.187,2468543
12,2012-01-27,888203.69,0,50.43,3.675,130.3144516,12.187,2510771
12,2012-02-03,1058767.95,0,50.58,3.702,130.3496774,12.187,2802284
12,2012-02-10,1199330.85,1,52.27,3.722,130.3849032,12.187,2598537
12,2012-02-17,1240048.85,0,51.8,3.781,130.4546207,12.187,2902076
12,2012-02-24,1112034.72,0,53.13,3.95,130.5502069,12.187,2972363
12,2012-03-02,1147636.96,0,52.27,4.178,130.6457931,12.187,3386332
12,2012-03-09,1113208.57,0,54.54,4.25,130.7413793,12.187,3523086
12,2012-03-16,1088498.52,0,64.44,4.273,130.8261935,12.187,3066681
12,2012-03-23,1045419.87,0,56.26,4.038,130.8966452,12.187,3344458
12,2012-03-30,1025382.22,0,64.36,4.294,130.9670968,12.187,3092097
12,2012-04-06,1128765.71,0,64.05,4.121,131.0375484,11.627,2839773
12,2012-04-13,1083811.19,0,64.28,4.254,131.108,11.627,3011294
12,2012-04-20,1006486.96,0,66.73,4.222,131.1173333,11.627,2799124
12,2012-04-27,1004252.38,0,77.99,4.193,131.1266667,11.627,2896255
12,2012-05-04,1073433.69,0,76.03,4.171,131.136,11.627,2958583
12,2012-05-11,1041995.22,0,77.27,4.186,131.1453333,11.627,2990701
12,2012-05-18,1020486.05,0,84.51,4.11,131.0983226,11.627,2998887
12,2012-05-25,991514.21,0,83.84,4.293,131.0287742,11.627,3039962
12,2012-06-01,981345.2,0,78.11,4.277,130.9592258,11.627,2839556
12,2012-06-08,1086231.47,0,84.83,4.103,130.8896774,11.627,3134855
12,2012-06-15,1019555.51,0,85.94,4.144,130.8295333,11.627,2993676
12,2012-06-22,981386.25,0,91.61,4.014,130.7929,11.627,2697766
12,2012-06-29,943124.74,0,90.47,3.875,130.7562667,11.627,2577252
12,2012-07-06,1014898.78,0,89.13,3.765,130.7196333,10.926,2662481
12,2012-07-13,960312.75,0,95.61,3.723,130.683,10.926,2500081
12,2012-07-20,941550.34,0,85.53,3.726,130.7012903,10.926,2557381
12,2012-07-27,916967.92,0,93.47,3.769,130.7195806,10.926,2596334
12,2012-08-03,958667.23,0,88.16,3.76,130.737871,10.926,2808186
12,2012-08-10,984689.9,0,95.91,3.811,130.7561613,10.926,2727220
12,2012-08-17,1005003.12,0,94.87,4.002,130.7909677,10.926,2937689
12,2012-08-24,1048101.39,0,85.32,4.055,130.8381613,10.926,2828336
12,2012-08-31,1061943.49,0,89.78,4.093,130.8853548,10.926,2854649
12,2012-09-07,955146.04,1,88.52,4.124,130.9325484,10.926,3063578
12,2012-09-14,885892.37,0,83.64,4.133,130.9776667,10.926,2691135
12,2012-09-21,922735.37,0,82.97,4.125,131.0103333,10.926,2512033
12,2012-09-28,880415.67,0,81.22,3.966,131.043,10.926,2314757
12,2012-10-05,979825.92,0,81.61,3.966,131.0756667,10.199,2778205
12,2012-10-12,934917.47,0,71.74,4.468,131.1083333,10.199,2466749
12,2012-10-19,960945.43,0,68.66,4.449,131.1499677,10.199,2673047
12,2012-10-26,974697.6,0,65.95,4.301,131.1930968,10.199,2427048
13,2010-02-05,1967220.53,0,31.53,2.666,126.4420645,8.316,5082890
13,2010-02-12,2030933.46,1,33.16,2.671,126.4962581,8.316,5747325
13,2010-02-19,1970274.64,0,35.7,2.654,126.5262857,8.316,5666345
13,2010-02-26,1817850.32,0,29.98,2.667,126.5522857,8.316,5189102
13,2010-03-05,1939980.43,0,40.65,2.681,126.5782857,8.316,5384505
13,2010-03-12,1840686.94,0,37.62,2.733,126.6042857,8.316,5654371
13,2010-03-19,1879794.89,0,42.49,2.782,126.6066452,8.316,5586238
13,2010-03-26,1882095.98,0,41.48,2.819,126.6050645,8.316,5278629
13,2010-04-02,2142482.14,0,42.15,2.842,126.6034839,8.107,5448923
13,2010-04-09,1898321.33,0,38.97,2.877,126.6019032,8.107,5318644
13,2010-04-16,1819660.44,0,50.39,2.915,126.5621,8.107,4974909
13,2010-04-23,1909330.77,0,55.66,2.936,126.4713333,8.107,5427649
13,2010-04-30,1785823.37,0,48.33,2.941,126.3805667,8.107,5065326
13,2010-05-07,2005478.46,0,44.42,2.948,126.2898,8.107,5152500
13,2010-05-14,1890273.44,0,50.15,2.962,126.2085484,8.107,4873254
13,2010-05-21,1853657.6,0,57.71,2.95,126.1843871,8.107,5494800
13,2010-05-28,1877358.86,0,53.11,2.908,126.1602258,8.107,5592556
13,2010-06-04,2022705.22,0,59.85,2.871,126.1360645,8.107,5072303
13,2010-06-11,2037880.96,0,65.24,2.841,126.1119032,8.107,5556920
13,2010-06-18,2003435.31,0,58.41,2.819,126.114,8.107,5582153
13,2010-06-25,1970340.25,0,71.83,2.82,126.1266,8.107,5919533
13,2010-07-02,2018314.71,0,78.82,2.814,126.1392,7.951,5826868
13,2010-07-09,1870843.9,0,71.33,2.802,126.1518,7.951,5869328
13,2010-07-16,1932231.05,0,77.79,2.791,126.1498065,7.951,5870707
13,2010-07-23,1907351.2,0,82.27,2.797,126.1283548,7.951,5737672
13,2010-07-30,1817887.23,0,78.94,2.797,126.1069032,7.951,5102392
13,2010-08-06,1969121.45,0,81.24,2.802,126.0854516,7.951,5219681
13,2010-08-13,1877592.55,0,74.93,2.837,126.064,7.951,5293094
13,2010-08-20,1997397.63,0,76.34,2.85,126.0766452,7.951,5314853
13,2010-08-27,1908278.27,0,75.31,2.854,126.0892903,7.951,5126696
13,2010-09-03,1911852.58,0,65.71,2.868,126.1019355,7.951,4863429
13,2010-09-10,1772143.94,1,65.74,2.87,126.1145806,7.951,4929622
13,2010-09-17,1790279.74,0,66.84,2.875,126.1454667,7.951,4953369
13,2010-09-24,1705655.09,0,68.22,2.872,126.1900333,7.951,4629300
13,2010-10-01,1765584.48,0,68.74,2.853,126.2346,7.795,4468952
13,2010-10-08,1871924.07,0,63.03,2.841,126.2791667,7.795,5047782
13,2010-10-15,1851431.06,0,54.12,2.845,126.3266774,7.795,4919279
13,2010-10-22,1796949.59,0,56.89,2.849,126.3815484,7.795,4776856
13,2010-10-29,1887895.07,0,45.12,2.841,126.4364194,7.795,5355563
13,2010-11-05,1854967.66,0,49.96,2.831,126.4912903,7.795,4902261
13,2010-11-12,1939964.63,0,42.55,2.831,126.5461613,7.795,4979048
13,2010-11-19,1925393.91,0,42.0,2.842,126.6072,7.795,4968216
13,2010-11-26,2766400.05,1,28.22,2.83,126.6692667,7.795,6319269
13,2010-12-03,2083379.89,0,25.8,2.812,126.7313333,7.795,6236774
13,2010-12-10,2461468.35,0,36.78,2.817,126.7934,7.795,5868543
13,2010-12-17,2771646.81,0,35.21,2.842,126.8794839,7.795,7263104
13,2010-12-24,3595903.2,0,34.9,2.846,126.9835806,7.795,8238374
13,2010-12-31,1675292.0,1,26.79,2.868,127.0876774,7.795,6683314
13,2011-01-07,1744544.39,0,16.94,2.891,127.1917742,7.47,7411681
13,2011-01-14,1682316.31,0,20.6,2.903,127.3009355,7.47,5646205
13,2011-01-21,1770177.37,0,34.8,2.934,127.4404839,7.47,4624160
13,2011-01-28,1633663.12,0,31.64,2.96,127.5800323,7.47,4555874
13,2011-02-04,1848186.58,0,23.35,2.974,127.7195806,7.47,4985608
13,2011-02-11,1944438.9,1,30.83,3.034,127.859129,7.47,4693476
13,2011-02-18,2003480.59,0,40.85,3.062,127.99525,7.47,5520573
13,2011-02-25,1831933.95,0,33.17,3.12,128.13,7.47,5236885
13,2011-03-04,1894960.68,0,34.23,3.23,128.26475,7.47,5828065
13,2011-03-11,1852432.58,0,41.28,3.346,128.3995,7.47,5607085
13,2011-03-18,1852443.78,0,44.69,3.407,128.5121935,7.47,5642297
13,2011-03-25,1807545.43,0,42.38,3.435,128.6160645,7.47,4862679
13,2011-04-01,1864238.64,0,42.49,3.487,128.7199355,7.193,4662892
13,2011-04-08,1887465.04,0,42.75,3.547,128.8238065,7.193,5579186
13,2011-04-15,1950994.04,0,41.72,3.616,128.9107333,7.193,4773724
13,2011-04-22,2124316.34,0,47.55,3.655,128.9553,7.193,5793696
13,2011-04-29,1895583.12,0,43.85,3.683,128.9998667,7.193,5246368
13,2011-05-06,1986380.4,0,47.75,3.744,129.0444333,7.193,5288469
13,2011-05-13,1958823.56,0,52.4,3.77,129.089,7.193,5830887
13,2011-05-20,1860923.55,0,52.12,3.802,129.0756774,7.193,5044640
13,2011-05-27,1866369.93,0,54.62,3.778,129.0623548,7.193,5649318
13,2011-06-03,1935593.87,0,52.76,3.752,129.0490323,7.193,5344644
13,2011-06-10,1997816.98,0,61.39,3.732,129.0357097,7.193,5257667
13,2011-06-17,2086433.49,0,63.35,3.704,129.0432,7.193,4987659
13,2011-06-24,2009163.08,0,66.38,3.668,129.0663,7.193,6011505
13,2011-07-01,2048035.74,0,74.29,3.613,129.0894,6.877,6091861
13,2011-07-08,2021699.38,0,77.3,3.563,129.1125,6.877,5797855
13,2011-07-15,1956813.31,0,75.59,3.553,129.1338387,6.877,5358734
13,2011-07-22,1987089.36,0,78.5,3.563,129.1507742,6.877,6022843
13,2011-07-29,1880785.69,0,77.62,3.574,129.1677097,6.877,5141732
13,2011-08-05,2076231.8,0,75.56,3.595,129.1846452,6.877,4996754
13,2011-08-12,1970341.38,0,75.95,3.606,129.2015806,6.877,5594950
13,2011-08-19,2090340.98,0,76.68,3.578,129.2405806,6.877,5697359
13,2011-08-26,2035244.54,0,81.53,3.57,129.2832581,6.877,6032781
13,2011-09-02,1953628.82,0,77.0,3.58,129.3259355,6.877,5883677
13,2011-09-09,1872921.31,1,70.19,3.619,129.3686129,6.877,5590745
13,2011-09-16,1923223.82,0,67.54,3.641,129.4306,6.877,5193894
13,2011-09-23,1847430.96,0,63.6,3.648,129.5183333,6.877,5071857
13,2011-09-30,1835662.69,0,68.28,3.623,129.6060667,6.877,4784615
13,2011-10-07,2067232.56,0,60.62,3.592,129.6938,6.392,5473322
13,2011-10-14,1929659.07,0,51.74,3.567,129.7706452,6.392,5536288
13,2011-10-21,1973544.27,0,54.66,3.579,129.7821613,6.392,4981848
13,2011-10-28,1948733.81,0,47.41,3.567,129.7936774,6.392,5313786
13,2011-11-04,2036317.54,0,43.51,3.538,129.8051935,6.392,5338296
13,2011-11-11,2111592.09,0,33.8,3.513,129.8167097,6.392,5337028
13,2011-11-18,2016323.51,0,40.65,3.489,129.8268333,6.392,6189801
13,2011-11-25,2864170.61,1,38.89,3.445,129.8364,6.392,6668196
13,2011-12-02,2051315.66,0,33.94,3.389,129.8459667,6.392,5933237
13,2011-12-09,2462779.06,0,24.82,3.341,129.8555333,6.392,6933273
13,2011-12-16,2760346.71,0,27.85,3.282,129.8980645,6.392,7236428
13,2011-12-23,3556766.03,0,24.76,3.186,129.9845484,6.392,7706902
13,2011-12-30,1969056.91,1,31.53,3.119,130.0710323,6.392,8151998
13,2012-01-06,1865752.78,0,33.8,3.08,130.1575161,6.104,7564926
13,2012-01-13,1794962.64,0,25.61,3.056,130.244,6.104,5952681
13,2012-01-20,1811606.21,0,32.71,3.047,130.2792258,6.104,5202634
13,2012-01-27,1733983.09,0,34.32,3.058,130.3144516,6.104,5079977
13,2012-02-03,1927780.74,0,31.39,3.077,130.3496774,6.104,5081162
13,2012-02-10,2069284.57,1,33.73,3.116,130.3849032,6.104,5494029
13,2012-02-17,2214477.06,0,36.57,3.119,130.4546207,6.104,5696918
13,2012-02-24,1929768.03,0,35.38,3.145,130.5502069,6.104,5256175
13,2012-03-02,1969742.76,0,32.36,3.242,130.6457931,6.104,5887899
13,2012-03-09,1986445.65,0,38.24,3.38,130.7413793,6.104,5363909
13,2012-03-16,2025582.62,0,52.5,3.529,130.8261935,6.104,5098165
13,2012-03-23,1904421.74,0,47.83,3.671,130.8966452,6.104,5686637
13,2012-03-30,1948982.7,0,53.2,3.734,130.9670968,6.104,5682065
13,2012-04-06,2271614.76,0,48.85,3.793,131.0375484,5.965,6275677
13,2012-04-13,2057637.86,0,51.7,3.833,131.108,5.965,5900917
13,2012-04-20,1955689.12,0,50.24,3.845,131.1173333,5.965,5387652
13,2012-04-27,1970121.65,0,64.8,3.842,131.1266667,5.965,5511722
13,2012-05-04,1995994.51,0,54.41,3.831,131.136,5.965,5575392
13,2012-05-11,2080764.17,0,56.47,3.809,131.1453333,5.965,5277493
